intensityDif,speaker,Word,precedingPhone,followingPhone,stressStatus,wordFrequency,grupo,sexo
4.79286845054411,003cdmxf23lic,ADAPTADO,baja,media,unstressed,1,CDMXINSITU,FEMENINO
6.76844420396237,003cdmxf23lic,ADAPTAN,baja,baja,stressed,1,CDMXINSITU,FEMENINO
5.9601926142828,003cdmxf23lic,APROXIMADAMENTE,baja,baja,unstressed,1.60205999132796,CDMXINSITU,FEMENINO
2.00837710121522,003cdmxf23lic,ACTIVIDADES,alta,baja,stressed,1.69897000433602,CDMXINSITU,FEMENINO
5.6225134349865,003cdmxf23lic,ACTIVIDADES,baja,media,unstressed,1.69897000433602,CDMXINSITU,FEMENINO
2.65312370995477,003cdmxf23lic,REALIZADO,baja,media,unstressed,1,CDMXINSITU,FEMENINO
3.64186666797396,003cdmxf23lic,PASADA,baja,baja,unstressed,1.30102999566398,CDMXINSITU,FEMENINO
11.5965502846716,003cdmxf23lic,ATRASADA,baja,baja,unstressed,1,CDMXINSITU,FEMENINO
11.2815069080515,003cdmxf23lic,IDEAL,alta,media,unstressed,1.47712125471966,CDMXINSITU,FEMENINO
5.47713165090515,003cdmxf23lic,IDEAL,alta,media,unstressed,1.47712125471966,CDMXINSITU,FEMENINO
7.28045935244295,003cdmxf23lic,SIDO,alta,media,unstressed,2.04139268515823,CDMXINSITU,FEMENINO
2.69000703518728,003cdmxf23lic,ENFOCADO,baja,media,unstressed,1.47712125471966,CDMXINSITU,FEMENINO
9.0666485280392,003cdmxf23lic,UNIVERSIDAD,alta,baja,stressed,2.46239799789896,CDMXINSITU,FEMENINO
10.833211554263,003cdmxf23lic,ESTUDI1NDOLO,alta,alta,stressed,1,CDMXINSITU,FEMENINO
7.08623409026576,003cdmxf23lic,IDIOMA,alta,alta,stressed,1.47712125471966,CDMXINSITU,FEMENINO
1.09443665738203,003cdmxf23lic,TODO,media,media,unstressed,3.39269695325967,CDMXINSITU,FEMENINO
4.70688613080175,003cdmxf23lic,IDIOMA,alta,alta,stressed,1.47712125471966,CDMXINSITU,FEMENINO
15.4380272785333,003cdmxf23lic,PUEDO,media,media,unstressed,2.41497334797082,CDMXINSITU,FEMENINO
