uniqueID,intensityDif,preceding_phone,Consonant,following_phone,grupo,sexo,Word,wordFrequency,stressStatus,wordPosition,pastParticiple,observableDip,stopBurst,formante,speaker,Status,stopMinInten,vowelMaxInten,startTime,endTime,midPoint,following_two_phone,Notes,Analyst,Date,minimumPitchSetting,Praat.Version,OS,wordFrequencyAbsolute
007-f-chi-31-lic-1309.04283272721,4.3489472519446934,baja,d,media,CHI-EN-CDMX,FEMENINO,ADENTRO,1.9030899869919435,stressed,medial,no,yes,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,71.69584819277941,75.0447954447241,1309.0288742537716,1309.0567912006445,1309.042832727208,n,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,8
007-f-chi-31-lic-1321.79495867758,3.730784753107841,alta,d,baja,CHI-EN-CDMX,FEMENINO,NAVIDAD,1.9030899869919435,stressed,medial,no,yes,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,68.90789857685189,71.63868332995973,1321.7775956984285,1321.812321656734,1321.7949586775812,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,8
007-f-chi-31-lic-1334.94883167212,1,alta,d,media,CHI-EN-CDMX,FEMENINO,SIDO,2.0413926851582254,unstressed,medial,yes,elidida,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,70.95476646029653,71.38302297618665,1334.9338656857299,1334.963797658519,1334.9488316721245,m,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,11
007-f-chi-31-lic-1335.14444591087,4.7620275893205815,media,d,media,CHI-EN-CDMX,FEMENINO,MODELOS,1.3010299956639813,stressed,medial,no,yes,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,64.1034643599729,67.86549194929349,1335.131849239721,1335.157042582021,1335.1444459108711,l,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
007-f-chi-31-lic-1343.46852993269,2.5617533714354863,baja,d,alta,CHI-EN-CDMX,FEMENINO,RADIO,1,unstressed,medial,no,yes,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,69.12199382091407,70.68374719234956,1343.4535501075384,1343.483509757841,1343.4685299326898,o,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
007-f-chi-31-lic-1360.4767851315,8.014142425553828,alta,d,alta,CHI-EN-CDMX,FEMENINO,DECIDIR,1,stressed,medial,no,yes,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,64.14488652701466,71.15902895256849,1360.4475063823415,1360.5060638806603,1360.476785131501,r,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,1
007-f-chi-31-lic-1373.40482498026,7.410530717376915,media,d,alta,CHI-EN-CDMX,FEMENINO,DEDICAR,1,unstressed,medial,no,yes,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,70.53545774672305,76.94598846409997,1373.396313715972,1373.413336244553,1373.4048249802624,k,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
007-f-chi-31-lic-1374.05808968785,1.806261889320595,media,d,baja,CHI-EN-CDMX,FEMENINO,TODA,2.6720978579357175,unstressed,medial,no,yes,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,73.71293276489511,74.51919465421571,1374.048216621272,1374.067962754426,1374.0580896878491,m,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,47
007-f-chi-31-lic-1374.43430972866,2.1690970297793086,alta,d,baja,CHI-EN-CDMX,FEMENINO,VIDA,2.5440680443502757,unstressed,medial,no,yes,hay_narrow,formantes_fuertes,007-f-chi-31-lic,valid,73.31802632808842,74.48712335786773,1374.4158664540914,1374.4490643483077,1374.4324654011996,sp,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,35
007-f-chi-31-lic-1414.64434365903,1,media,d,media,CHI-EN-CDMX,FEMENINO,TODO,3.392696953259666,unstressed,medial,no,elidida,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,77.47943214316437,78.96177728025307,1414.5508977345692,1414.5804069738724,1414.5656523542207,e,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,247
007-f-chi-31-lic-1428.18446621745,1,media,d,baja,CHI-EN-CDMX,FEMENINO,TODA,2.6720978579357175,unstressed,medial,no,elidida,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,75.6838243128177,76.37161553625243,1428.1807775625396,1428.2004503887417,1428.1906139756406,l,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,47
007-f-chi-31-lic-1453.76738004517,1,media,d,baja,CHI-EN-CDMX,FEMENINO,TODAS,2.591064607026499,unstressed,medial,no,elidida,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,70.89107379119747,71.58986999153625,1453.729263944403,1453.7673800451698,1453.7483219947865,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,39
007-f-chi-31-lic-1454.38242386981,5.069526826188593,alta,d,baja,CHI-EN-CDMX,FEMENINO,COMIDAS,1,unstressed,medial,no,yes,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,69.95182208818518,74.02134891437377,1454.3565496263623,1454.4082981132485,1454.3824238698053,s,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
007-f-chi-31-lic-1460.99714227099,2.0540104442409017,alta,d,baja,CHI-EN-CDMX,FEMENINO,VIDA,2.5440680443502757,unstressed,medial,no,yes,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,71.73807423599368,72.79208468023458,1460.9835242481254,1461.010760293855,1460.99714227099,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,35
007-f-chi-31-lic-1477.56005925169,3.433026864294405,baja,d,baja,CHI-EN-CDMX,FEMENINO,EMBARAZADAS,1,unstressed,medial,no,yes,hay_narrow,formantes_fuertes,007-f-chi-31-lic,valid,69.64820308586167,72.08122995015607,1477.545079426536,1477.5750390768385,1477.560059251687,s,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
007-f-chi-31-lic-1479.16328904786,1,baja,d,media,CHI-EN-CDMX,FEMENINO,EMPEZADO,1,unstressed,medial,yes,elidida,no_hay,formantes_fuertes,007-f-chi-31-lic,valid,70.46592367295395,70.7626945606784,1479.136393452707,1479.1901846430228,1479.163289047865,a,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,1
008-chi-m-27-lic-602.159354455345,7.07834234579083,baja,d,baja,CHI-EN-CDMX,MASCULINO,NADA,3.0170333392987803,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,68.60707120848566,74.6854135542765,602.1416510256211,602.1770578850696,602.1593544553454,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,104
008-chi-m-27-lic-602.420703331928,1,alta,d,media,CHI-EN-CDMX,MASCULINO,IDENTIDAD,1.6989700043360187,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,68.60660632838758,72.07931087387168,602.3875054377119,602.4157851253775,602.4016452815447,n,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,5
008-chi-m-27-lic-602.631352750853,2.131976366931255,alta,d,baja,CHI-EN-CDMX,MASCULINO,IDENTIDAD,1.6989700043360187,stressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,70.53148499724979,71.66346136418105,602.616713376273,602.6459921254324,602.6313527508527,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,5
008-chi-m-27-lic-604.546213133354,1,baja,d,baja,CHI-EN-CDMX,MASCULINO,NADA,3.0170333392987803,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,75.4490079781228,75.73578880935654,604.5312471469595,604.5611791197485,604.5462131333541,k,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,104
008-chi-m-27-lic-605.183246923557,1,media,d,baja,CHI-EN-CDMX,MASCULINO,PUEDA,1.7781512503836436,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,73.08415988726063,74.5251162142137,605.0984078605601,605.1537376842537,605.1260727724068,sp,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,6
008-chi-m-27-lic-607.047353210546,1,alta,d,media,CHI-EN-CDMX,MASCULINO,IDENTIFICAR,1,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,71.72945127813108,78.13791796320697,607.0293093302502,607.065397090842,607.0473532105461,n,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,1
008-chi-m-27-lic-635.877415186334,4.1466613477246455,baja,d,media,CHI-EN-CDMX,MASCULINO,CELEBRADO,1,unstressed,medial,maybe,yes,hay_narrow,formantes_fuertes,008-chi-m-27-lic,valid,72.50111960297623,75.64778095070088,635.8619564186249,635.8928739540432,635.877415186334,k,Stop burst could be from the r previous to the d,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
008-chi-m-27-lic-653.332322164619,2.8763640502847068,baja,d,media,CHI-EN-CDMX,MASCULINO,VERDAD,3.1931245983544616,unstressed,final,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,81.30982421478194,83.18618826506665,653.3172702065866,653.3473741226518,653.3323221646192,s,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,156
008-chi-m-27-lic-656.225618280513,5.20650448585927,baja,d,media,CHI-EN-CDMX,MASCULINO,PREGUNTADO,1.3010299956639813,unstressed,medial,yes,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,75.98977291828275,80.19627740414202,656.2003960805661,656.2508404804591,656.2256182805127,a,There seems to be two valleys,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
008-chi-m-27-lic-668.734641332401,1,media,d,alta,CHI-EN-CDMX,MASCULINO,EDUCACIÓN,2,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,69.6589256712261,74.09740414886099,668.7002138865473,668.7469368487775,668.7235753676624,k,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,10
008-chi-m-27-lic-702.57173186239,1,media,d,media,CHI-EN-CDMX,MASCULINO,PUEDO,2.414973347970818,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,65.42347557072702,66.20277694692645,702.5608374440978,702.5826262806816,702.5717318623897,p,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,26
008-chi-m-27-lic-737.148423393826,3.2436612403625844,media,d,alta,CHI-EN-CDMX,MASCULINO,EDUCACIONALES,1,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,74.97427942995232,77.2179406703149,737.1385503272493,737.1582964604032,737.1484233938263,k,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
008-chi-m-27-lic-743.466719983046,1,media,d,media,CHI-EN-CDMX,MASCULINO,PUEDE,2.690196080028514,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,69.80113982670491,70.75797743412564,743.4561660153255,743.477273950766,743.4667199830458,a,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,49
008-chi-m-27-lic-743.628976518141,3.066166655669605,alta,d,baja,CHI-EN-CDMX,MASCULINO,AYUDAR,1.9542425094393248,stressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,68.94930812700659,71.0154747826762,743.6194439021357,743.6385091341464,743.628976518141,r,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,9
008-chi-m-27-lic-749.888495312856,1,baja,d,baja,CHI-EN-CDMX,MASCULINO,PRIVADAS,1,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,undecided,64.55898320015046,71.96629943992417,749.8749702448425,749.9007908292328,749.8878805370377,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,1
008-chi-m-27-lic-755.276633276007,3.6812526589892514,media,d,media,CHI-EN-CDMX,MASCULINO,TODO,3.392696953259666,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,undecided,56.44159360360799,59.12284626259724,755.2616672896123,755.2915992624014,755.2766332760068,e,creaky,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,247
008-chi-m-27-lic-773.153319389161,1,baja,d,baja,CHI-EN-CDMX,MASCULINO,TEMPORADA,1.845098040014257,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,63.812761109101004,66.7374058121786,773.1383534027667,773.1682853755558,773.1533193891612,e,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,7
008-chi-m-27-lic-774.248153582366,9.271970767432848,media,d,media,CHI-EN-CDMX,MASCULINO,PUEDES,2.7993405494535817,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,60.518385064743526,68.79035583217637,774.2290883503549,774.2672188143764,774.2481535823656,s,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,63
008-chi-m-27-lic-775.0559104295,2.129493646707239,media,d,alta,CHI-EN-CDMX,MASCULINO,MEDIA,2.3222192947339195,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,57.744396301043224,58.87388994775046,775.0436542089219,775.0681666500785,775.0559104295003,a,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,21
008-chi-m-27-lic-802.52472376861,1,media,d,media,CHI-EN-CDMX,MASCULINO,PUEDES,2.7993405494535817,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,68.08125243238146,68.19177384567541,802.5148507020332,802.5345968351871,802.5247237686101,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,63
008-chi-m-27-lic-809.513001587134,1,baja,d,media,CHI-EN-CDMX,MASCULINO,ESTADOS,2.6127838567197355,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,79.11585601474336,79.6585402248872,809.4980356007391,809.5279675735281,809.5130015871337,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,41
008-chi-m-27-lic-809.804935660135,1,alta,d,media,CHI-EN-CDMX,MASCULINO,UNIDOS,2.568201724066995,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,71.65317971661503,77.57132708247723,809.7749760098326,809.8348953104378,809.8049356601352,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,37
008-chi-m-27-lic-811.846295372312,4.35343170966793,baja,d,baja,CHI-EN-CDMX,MASCULINO,CADA,2.724275869600789,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,68.89554997027612,72.24898167994405,811.8277408161587,811.8648499284653,811.8462953723119,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,53
008-chi-m-27-lic-812.908119698826,5.393002690696406,media,d,media,CHI-EN-CDMX,MASCULINO,PUEDES,2.7993405494535817,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,63.10513175690572,67.49813444760213,812.891778071388,812.9244613262636,812.9081196988258,s,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,63
008-chi-m-27-lic-813.304384807088,1,baja,d,baja,CHI-EN-CDMX,MASCULINO,CADA,2.724275869600789,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,65.69524210373396,67.33009848761728,813.2894188206938,813.3193507934828,813.3043848070884,f,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,53
008-chi-m-27-lic-818.209902263367,1,alta,d,media,CHI-EN-CDMX,MASCULINO,IDENTIDAD,1.6989700043360187,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,73.74922905435517,74.94835704178442,818.1949362769726,818.2248682497617,818.2099022633672,n,I'm pretty sure that this is also compeltely deleted,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,5
008-chi-m-27-lic-818.489953550162,5.983848919036092,alta,d,baja,CHI-EN-CDMX,MASCULINO,IDENTIDAD,1.6989700043360187,stressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,69.96450812274833,74.94835704178442,818.4750588376536,818.5048482626704,818.489953550162,d,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,5
008-chi-m-27-lic-827.141205473959,1.5273400804002932,baja,d,media,CHI-EN-CDMX,MASCULINO,ESTADOS,2.6127838567197355,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,69.60951528322917,70.13685536362946,827.1299706050954,827.1524403428224,827.141205473959,s,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,41
008-chi-m-27-lic-827.513757138651,1,alta,d,media,CHI-EN-CDMX,MASCULINO,UNIDOS,2.568201724066995,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,62.591715046970776,65.17101013501312,827.4938024901246,827.5337117871767,827.5137571386506,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,37
008-chi-m-27-lic-846.960318019045,1,media,d,media,CHI-EN-CDMX,MASCULINO,PUEDO,2.414973347970818,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,78.76332125587408,79.63977127560283,846.9446572927509,846.9759787453401,846.9603180190454,a,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,26
008-chi-m-27-lic-851.962147012804,5.22508044822014,media,d,media,CHI-EN-CDMX,MASCULINO,TODO,3.392696953259666,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,67.82020366464141,72.04528411286155,851.9359323187892,851.9883617068188,851.962147012804,a,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,247
008-chi-m-27-lic-855.39218678782,1,media,d,baja,CHI-EN-CDMX,MASCULINO,TODA,2.6720978579357175,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,71.4152548518946,73.63567483291935,855.3772208014258,855.4071527742149,855.3921867878203,l,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,47
008-chi-m-27-lic-855.696140888515,9.100728914345332,alta,d,baja,CHI-EN-CDMX,MASCULINO,COMIDA,2.079181246047625,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,60.970658262812556,69.07138717715789,855.6811610633634,855.7111207136661,855.6961408885147,e,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,12
008-chi-m-27-lic-862.459338676326,4.457358088944318,baja,d,media,CHI-EN-CDMX,MASCULINO,CANTIDADES,1,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,76.90239183913036,80.35974992807468,862.4440184006033,862.4753228476156,862.4596706241095,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,1
008-chi-m-27-lic-864.81725422107,3.087687566162913,baja,d,media,CHI-EN-CDMX,MASCULINO,ENLATADOS,1,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,73.31581012205753,75.40349768822044,864.797508087916,864.837000354224,864.81725422107,s,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
008-chi-m-27-lic-865.970774621608,2.4076418903380272,media,d,alta,CHI-EN-CDMX,MASCULINO,PRODUCTOS,1.6020599913279625,stressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,67.77224905839867,69.1798909487367,865.961242005603,865.9803072376138,865.9707746216084,k,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,4
008-chi-m-27-lic-866.680998832342,4.736564351240943,media,d,media,CHI-EN-CDMX,MASCULINO,PERECEDEROS,1.3010299956639813,stressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,66.36937959360228,70.10594394484322,866.5887824595195,866.6490304897636,866.6189064746416,r,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,2
008-chi-m-27-lic-868.308296361419,9.054557786587367,media,d,media,CHI-EN-CDMX,MASCULINO,PERECEDEROS,1.3010299956639813,stressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,64.77302039084393,72.82757817743129,868.282762568547,868.3338301542901,868.3082963614186,r,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
008-chi-m-27-lic-871.42989240849,1,baja,d,media,CHI-EN-CDMX,MASCULINO,COMPRADOS,1,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,70.9957778900133,73.00386150564519,871.4149264220956,871.4448583948847,871.4298924084901,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,1
008-chi-m-27-lic-871.819008054749,1,baja,d,media,CHI-EN-CDMX,MASCULINO,ESTADOS,2.6127838567197355,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,65.8893489451521,66.85892832021707,871.8040420683541,871.8339740411432,871.8190080547486,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,41
008-chi-m-27-lic-872.088395809851,4.765486373885821,alta,d,media,CHI-EN-CDMX,MASCULINO,UNIDOS,2.568201724066995,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,undecided,49.83608196366421,53.601568337550034,872.0734298234561,872.1033617962453,872.0883958098507,s,weird creaky voice here,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,37
008-chi-m-27-lic-878.009183461823,5.425126854199775,alta,d,alta,CHI-EN-CDMX,MASCULINO,PUDIESE,1,stressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,64.01544051409135,68.44056736829113,877.994203636672,878.0241632869746,878.0091834618233,e,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
008-chi-m-27-lic-907.458351862914,5.146776451520893,alta,d,alta,CHI-EN-CDMX,MASCULINO,ESTUDIO,1.6989700043360187,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,67.54266830950431,71.6894447610252,907.4219236517507,907.4947800740775,907.4583518629141,o,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,5
008-chi-m-27-lic-919.761311548357,1,alta,d,media,CHI-EN-CDMX,MASCULINO,CONCURRIDO,1,unstressed,medial,maybe,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,69.75202388927538,73.7758679277423,919.6690951755342,919.7477864803428,919.7084408279385,i,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,1
008-chi-m-27-lic-926.363286665313,3.9973944507145234,alta,d,baja,CHI-EN-CDMX,MASCULINO,CIUDAD,3.1335389083702174,stressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,65.24722283160602,68.24461728232055,926.3449023344456,926.3816709961807,926.3632866653131,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,136
008-chi-m-27-lic-926.53843880586,23.073505302669084,baja,d,alta,CHI-EN-CDMX,MASCULINO,CIUDAD,3.1335389083702174,unstressed,final,no,yes,no_hay,weak_formants,008-chi-m-27-lic,valid,46.171111979651464,68.24461728232055,926.506776902699,926.5701007090205,926.5384388058598,n,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,136
008-chi-m-27-lic-936.327199159604,1,media,d,media,CHI-EN-CDMX,MASCULINO,TODOS,3.110589710299249,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,73.61195450922045,76.13256362511743,936.3112149883146,936.333346917792,936.3222809530533,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,129
008-chi-m-27-lic-937.789137808354,6.132583091707303,media,d,media,CHI-EN-CDMX,MASCULINO,PUEDEN,2.230448921378274,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,70.87134772254473,76.00393081425203,937.7717748292016,937.8065007875069,937.7891378083543,n,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,17
008-chi-m-27-lic-941.561588037454,1.9288973624089394,alta,d,baja,CHI-EN-CDMX,MASCULINO,CIUDAD,3.1335389083702174,stressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,63.99660911982159,64.92550648223053,941.5505303132546,941.5726457616532,941.5615880374539,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,136
008-chi-m-27-lic-965.247476025777,4.749059643341724,alta,d,baja,CHI-EN-CDMX,MASCULINO,CIUDAD,3.1335389083702174,stressed,medial,no,yes,hay_narrow,formantes_fuertes,008-chi-m-27-lic,undecided,64.31744685385577,68.0665064971975,965.2277958602231,965.2671561913315,965.2474760257774,d,a little cross talk,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,136
008-chi-m-27-lic-976.786568210303,3.9606797462943035,media,d,media,CHI-EN-CDMX,MASCULINO,PODER,2.146128035678238,stressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,69.24278187769542,72.20346162398972,976.7746524402961,976.7984839803096,976.7865682103029,r,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,14
008-chi-m-27-lic-993.296983947801,4.711096902848695,baja,d,media,CHI-EN-CDMX,MASCULINO,PLATICADO,1,unstressed,medial,yes,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,68.47066066363982,72.18175756648851,993.2833659249359,993.3106019706655,993.2969839478008,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
008-chi-m-27-lic-1011.41568562263,2.386554336001197,alta,d,baja,CHI-EN-CDMX,MASCULINO,CIUDAD,3.1335389083702174,stressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,67.02075888664632,68.40731322264752,1011.4003653469025,1011.4310058983484,1011.4156856226255,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,136
008-chi-m-27-lic-1014.49302309539,1,media,d,media,CHI-EN-CDMX,MASCULINO,TODO,3.392696953259666,unstressed,medial,no,elidida,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,71.25601097859229,71.43629549493687,1014.4780571089917,1014.5079890817808,1014.4930230953862,l,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,247
008-chi-m-27-lic-1016.44957232514,2.928857113437388,media,d,media,CHI-EN-CDMX,MASCULINO,PUEDES,2.7993405494535817,unstressed,medial,no,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,78.73880394292728,80.66766105636466,1016.4311879942758,1016.4679566560108,1016.4495723251432,s,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,63
008-chi-m-27-lic-1020.71610156874,3.82504807228635,baja,d,media,CHI-EN-CDMX,MASCULINO,SEMBRADO,1,unstressed,medial,maybe,yes,no_hay,formantes_fuertes,008-chi-m-27-lic,valid,67.05336602722582,69.87841409951217,1020.7001003918746,1020.7321027456069,1020.7161015687407,sp,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
